"PVWatts Hourly PV Performance Data"
"Requested Location","Williamston, NC"
"Location","Lat, Lng: 35.85, -77.06"
"Latitude (DD)","35.85"
"Longitude (DD)","-77.06"
"Elevation (m)","14.800000190735"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","2","14","89","164","1","2.2","0.14","227.164","6.33","825.061","779.972"
"1","2","15","15","95","0","1.7","0.14","100.799","2.616","360.12","331.506"
"1","2","16","0","28","0","1.4","0.14","26.721","0.72","82.279","63.51"
"1","2","17","0","0","0","1.5","0.14","0","0","0","0"
"1","2","18","0","0","0","1.7","0.14","0","0","0","0"
"1","2","19","0","0","0","2","0.87","0","0","0","0"
"1","2","20","0","0","-1","2.2","0.87","0","-1","0","0"
"1","2","21","0","0","-1","2.5","0.87","0","-1","0","0"
"1","2","22","0","0","-1","3","0.87","0","-1","0","0"
"1","2","23","0","0","-1","3.5","0.87","0","-1","0","0"
"1","3","0","0","0","-1","3.8","0.87","0","-1","0","0"
"1","3","1","0","0","-1","4","0.87","0","-1","0","0"
"1","3","2","0","0","-1","4.3","0.87","0","-1","0","0"
"1","3","3","0","0","-1","4.5","0.87","0","-1","0","0"
"1","3","4","0","0","-1","4.5","0.87","0","-1","0","0"
"1","3","5","0","0","0","4.7","0.87","0","0","0","0"
"1","3","6","0","0","0","4.9","0.87","0","0","0","0"
"1","3","7","0","2","0","5.1","0.87","1.903","0.024","3.572","0"
"1","3","8","0","28","0","5.1","0.87","26.458","0.395","89.148","70.135"
"1","3","9","646","103","0","5","0.87","501.357","7.64","1861.682","1779.861"
"1","3","10","0","54","0","5","0.87","51.115","0.773","177.439","155.297"
"1","3","11","0","39","0","5","0.87","36.906","0.557","126.074","105.753"
"1","3","12","0","41","1","4.8","0.87","38.804","1.601","132.146","111.609"
"1","3","13","55","202","0","4.6","0.87","254.796","4.061","923.402","874.828"
"1","3","14","0","117","0","4.6","0.87","114.496","1.825","408.904","378.56"
"1","3","15","0","80","0","4.6","0.87","78.544","1.252","277.724","252.029"
"1","3","16","0","14","0","4.6","0.87","13.217","0.205","39.739","22.476"
"1","3","17","0","0","0","4.8","0.87","0","0","0","0"
"1","3","18","0","0","-1","4.8","0.87","0","-1","0","0"
"1","3","19","0","0","-1","4.9","0.87","0","-1","0","0"
"1","3","20","0","0","-2","4.8","0.87","0","-2","0","0"
"1","3","21","0","0","-2","4.6","0.87","0","-2","0","0"
"1","3","22","0","0","-1","4.2","0.87","0","-1","0","0"
"1","3","23","0","0","-1","4.1","0.87","0","-1","0","0"
"1","4","0","0","0","-1","4.3","0.87","0","-1","0","0"
"1","4","1","0","0","-1","4.5","0.87","0","-1","0","0"
"1","4","2","0","0","-1","4.6","0.87","0","-1","0","0"
"1","4","3","0","0","-1","4.7","0.87","0","-1","0","0"
"1","4","4","0","0","-2","4.5","0.87","0","-2","0","0"
"1","4","5","0","0","-3","4.2","0.87","0","-3","0","0"
"1","4","6","0","0","-4","3.7","0.87","0","-4","0","0"
"1","4","7","178","12","-4","3.5","0.87","23.207","-3.663","43.102","25.721"
"1","4","8","663","52","-3","3.7","0.87","335.041","3.03","1200.959","1142.55"
"1","4","9","834","74","-1","4","0.87","574.158","9.016","2129.144","2037.846"
"1","4","10","886","95","0","4","0.87","743.997","12.959","2704.442","2592.759"
"1","4","11","921","101","0","3.5","0.87","844.686","15.838","3023.003","2900.032"
"1","4","12","928","100","1","2.9","0.87","861.738","18.814","3048.205","2924.341"
"1","4","13","915","91","1","2.4","0.87","796.778","19.027","2827.039","2711.012"
"1","4","14","867","78","1","2","0.87","653.121","16.997","2349.734","2250.619"
"1","4","15","762","59","0","1.5","0.87","443.165","12.05","1605.215","1532.481"
"1","4","16","509","30","-1","1.3","0.87","187.551","4.05","567.694","531.724"
"1","4","17","0","0","-4","1.5","0.87","0","-4","0","0"
"1","4","18","0","0","-5","1.5","0.87","0","-5","0","0"
"1","4","19","0","0","-6","1.6","0.87","0","-6","0","0"
"1","4","20","0","0","-6","1.7","0.87","0","-6","0","0"
"1","4","21","0","0","-6","1.8","0.87","0","-6","0","0"
"1","4","22","0","0","-6","1.9","0.87","0","-6","0","0"
"1","4","23","0","0","-6","2","0.87","0","-6","0","0"
"1","5","0","0","0","-6","1.9","0.87","0","-6","0","0"
"1","5","1","0","0","-7","1.9","0.87","0","-7","0","0"
"1","5","2","0","0","-7","1.9","0.87","0","-7","0","0"
"1","5","3","0","0","-7","1.8","0.87","0","-7","0","0"
"1","5","4","0","0","-8","1.8","0.87","0","-8","0","0"
"1","5","5","0","0","-8","1.9","0.87","0","-8","0","0"
"1","5","6","0","0","-8","1.9","0.87","0","-8","0","0"
"1","5","7","0","2","-6","2","0.87","1.903","-5.961","3.686","0"
"1","5","8","120","73","-3","2.1","0.87","130.22","0.093","463.332","431.06"
"1","5","9","821","75","-1","2.2","0.87","567.638","12.369","2079.736","1990.188"
"1","5","10","452","155","0","2.2","0.87","506.727","11.898","1836.647","1755.713"
"1","5","11","924","98","1","2.1","0.87","844.411","21.23","2963.637","2842.769"
"1","5","12","526","173","2","2.1","0.87","627.177","17.001","2224.889","2130.198"
"1","5","13","704","105","3","2.2","0.87","661.005","18.53","2347.33","2248.301"
"1","5","14","861","85","3","2.1","0.87","658.785","18.814","2353.467","2254.221"
"1","5","15","746","66","1","1.7","0.87","447.697","12.65","1618.957","1545.737"
"1","5","16","304","37","0","1.5","0.87","140.04","3.632","432.146","400.979"
"1","5","17","0","0","-1","1.6","0.87","0","-1","0","0"
"1","5","18","0","0","-1","1.7","0.87","0","-1","0","0"
"1","5","19","0","0","-2","1.6","0.87","0","-2","0","0"
"1","5","20","0","0","-2","1.6","0.87","0","-2","0","0"
"1","5","21","0","0","-3","1.6","0.87","0","-3","0","0"
"1","5","22","0","0","-3","1.6","0.87","0","-3","0","0"
"1","5","23","0","0","-3","1.6","0.87","0","-3","0","0"
"1","6","0","0","0","-3","1.6","0.87","0","-3","0","0"
"1","6","1","0","0","-3","1.6","0.87","0","-3","0","0"
"1","6","2","0","0","-3","1.4","0.87","0","-3","0","0"
"1","6","3","0","0","-3","1.3","0.87","0","-3","0","0"
"1","6","4","0","0","-3","1.2","0.87","0","-3","0","0"
"1","6","5","0","0","-2","1","0.87","0","-2","0","0"
"1","6","6","0","0","-1","0.9","0.87","0","-1","0","0"
"1","6","7","0","3","0","1.1","0.87","2.854","0.071","5.46","0"
"1","6","8","0","35","2","1.9","0.87","33.094","2.82","111.392","91.59"
"1","6","9","0","98","4","3","0.87","95.488","5.933","334.268","306.57"
"1","6","10","0","41","7","3.9","0.87","38.789","7.681","129.444","109.003"
"1","6","11","0","36","10","5.1","0.87","34.064","10.508","111.196","91.402"
"1","6","12","36","214","12","6.1","0.87","254.31","15.376","879.59","832.568"
"1","6","13","44","201","13","6.5","0.87","245.228","16.121","847.928","802.028"
"1","6","14","0","12","14","6.2","0.87","11.335","14.149","34.889","17.799"
"1","6","15","39","114","13","5.1","0.87","141.352","15.116","485.25","452.201"
"1","6","16","259","44","11","4.1","0.87","136.377","13.243","411.734","381.29"
"1","6","17","0","0","9","3.8","0.87","0","9","0","0"
"1","6","18","0","0","8","3.4","0.87","0","8","0","0"
"1","6","19","0","0","6","3.1","0.87","0","6","0","0"
"1","6","20","0","0","6","3.2","0.87","0","6","0","0"
"1","6","21","0","0","5","3.2","0.87","0","5","0","0"
"1","6","22","0","0","4","3.1","0.87","0","4","0","0"
"1","6","23","0","0","3","3.1","0.87","0","3","0","0"
"1","7","0","0","0","2","3","0.87","0","2","0","0"
"1","7","1","0","0","1","3.1","0.87","0","1","0","0"
